SP ID,EgoNetworksCombined,Full Name,Occupation,Political rank,Military rank,Aristo title,Clerical title,Knowledge Network,Social Network,Professional Network,Religious Network,Academies,Royal Academy,Institut de France,Academy_single,Academiy_single_provincial,Salons,Freemason,Jacobin,SociÈtÈ des Trente,Lodge,GenderGroup,Nationality,Birth Year,Death Year,Birth City,Birth Country,Death City,Death Country,LockeNet,ASmithNet,VoltaireNet,RousseauNet,D'AlembertNet,HumeNet,BenthamNet,Column6,Wikipedia Image Link,VIAF ID,VIAF URL,RecipientLetterCount by EE ID,AuthorLetterCount by EE ID,Total Letters
1567,Scudery,Mme des Pennes de Marseille,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Samedis,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1568,Scudery,Mlle Paulet,"aristocrat, socialite, prÈcieuse",,,,,,Elite,,,,,,,,Scudery_Samedis,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1569,Scudery,Julie de Montausier,"aristocrat, socialite, prÈcieuse",,,marquise,,,"Nobility, Elite",,,,,,,,Scudery_Samedis,,,,,Female,French,,,,,,,,,,,,,,,,162341249,,,,
1570,Scudery,Mme de Maure,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Samedis,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1571,Scudery,Jean-Baptiste Morvan de Bellegarde,"clergyman, writer, moralist",,,,abbÈ,"Letters_Antiquarian, Letters_Religious",,,Jesuit,,,,,,Scudery_Samedis,,,,,Male,French,1648,1734,Nantes,France,,,,,,,,,,,,36950070,http://viaf.org/viaf/36950070,,,
1572,Scudery,Pierre Taisand,writer,,,,,Letters_Literary,"Elite, Court",,,,,,,,Scudery_Samedis,,,,,Male,French,1644,1715,Dijon,France,,France,,,,,,,,,,12682424,http://viaf.org/viaf/12682424,,,
1573,Scudery,Jean Chapelain,,,,,,Letters_Literary,Elite,,,"French Academy, Academy of Inscriptions",Yes,,Yes,,"Scudery_Samedis, Scudery_Marais",,,,,Male,French,1595,1674,Paris,France,Paris,France,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/c6/Jean_Chapelain.jpg,94902,https://viaf.org/viaf/94902,,,
1574,Scudery,Paul Pellisson,writer,,,,,Letters,Elite,,Protestant,French Academy,Yes,,Yes,,"Scudery_Samedis, Scudery_Marais",,,,,Male,French,1624,1693,BÈziers,France,Paris,France,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/35/Paul_Pellisson.jpg,32040129,http://viaf.org/viaf/32040129,,,
1575,"Voltaire, D'Alembert, Rousseau, Lespinasse","Marie Jean Antoine Nicolas de Caritat, marquis de Condorcet","economist,mathematician",,,marquis,,"Letters_Literary, Sciences_Mathematical, Political Economy, Letters_Philosophical","Elite, Nobility, Government",,,"French Academy, AcadÈmie des sciences, Royal Swedish Academy of Sciences, St Petersburg Academy",Yes,,Yes,,"Lespinasse, Holbach",,,Yes,,Male,French,1743,1794,RibÈmont,France,Bourg-la-Reine,France, , ,Voltaire,Rousseau,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Nicolas_de_Condorcet.PNG/220px-Nicolas_de_Condorcet.PNG,34454867,http://viaf.org/34454867,73,38,111
1576,"Bentham, Stael",Benjamin Constant,"politician,author,novelist,political writer",,,,,"Letters_Literary, Political Economy",Government,,,,,,,,Stael,,,,,Male,Swiss,1767,1830,Lausanne,Switzerland,Paris,France, , , , , , ,Bentham,,upload.wikimedia.org/wikipedia/commons/thumb/e/ef/BenjaminConstant.jpg/250px-BenjaminConstant.jpg,45095766,http://viaf.org/45095766,2,1,3
1577,Stael,"Marie-AdÈlaÔde de Bourbon, duchesse d'OrlÈans",,,,duchesse,,,"Nobility, Elite, Court",,,,,,,,Stael,,,,,Female,French,,,,,,,,,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2d/Luisa_Maria_Adelaida_de_Borbon_Penthievre22.jpg,,,,,
1578,Stael,General d'Arblay,,,,,,,"Military, Nobility",,,,,,,,Stael,,,,,Male,French,,,,,,,,,,,,,,,,45493983,,,,
1579,Stael,Pertosa,,,,,,,,,,,,,,,"Stael_Chaumont, Stael_Tours, Stael_Blois",,,,,Male,German?,,,,,,,,,,,,,,,,,,,,
1580,Stael,Fanny Randall,,,,,,,,,,,,,,,"Stael_Chaumont, Stael_Tours, Stael_Blois",,,,,Female,English?,1777,1833,,,,,,,,,,,,,,259797369,"https://viaf.org/viaf/259797369/#Randall,_Frances_1777-1833",,,
1581,Stael,Adelbert von Chamisso,Botanist,,,,,"Sciences_Natural, Letters_Literary",Nobility,Artist,,,,,,,"Stael_Chaumont, Stael_Tours, Stael_Blois",,,,,Male,German,1781,1838,Champagne,France,Berlin,Germany,,,,,,,,,,4927907,https://viaf.org/viaf/4927907/,,,
1582,Stael,"Amable Guillaume Prosper Brugière, baron de Barante","lawyer, politician",,,baron,,Letters_Literary,"Nobility, Government",,,,,,,,Stael_Coppet,,,,,Male,French,1782,1866,,France,,,,,,,,,,,,24699301,https://viaf.org/viaf/24699301/,,,
1583,Stael,Lord Byron,"poet, politician",,,lord,,Letters,"Nobility, Elite, Government",,,,,,,,Stael_Coppet,,,,,Male,English,1788,1824,London,England,Missolonghi,Greece,,,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d4/Byron_1824.jpg,,,,,
1584,Stael,George Ticknor,,,,,,Letters_Literary,,Education,,,,,,,Stael_Coppet,,,,,Male,American,1791,1871,Boston,United States,Boston,United States,,,,,,,,,,49449928,https://viaf.org/viaf/49449928/,,,
1585,Stael,Albert Jean Michel de Rocca,,,,,,Letters,Military,,,,,,,,"Stael_Coppet, Stael_Chaumont, Stael_Tours, Stael_Blois",,,,,Male,French?,1788,1818,,,,,,,,,,,,,,107596338,https://viaf.org/viaf/107596338/,,,
1586,Stael,d'Altona,,,,,,,,,,,,,,,"Stael_Coppet, Stael_Paris",,,,,,,,,,,,,,,,,,,,,,,,,,
1587,Stael,comte de Sabrun,,,,,,,Nobility,,,,,,,,"Stael_Coppet, Stael_Paris",,,,,,,,,,,,,,,,,,,,,,,,,,
1588,Stael,Vicomte Louis de Narbonne,"aristocrat, soldier, diplomat",,,vicomte,,,"Nobility, Military, Government, Elite, Court",,,,,,,,Stael_Paris,,,,,Male,French,1755,1813,Colorno,Italy,Torgau,Germany,,,,,,,,,,,,,,
1589,Stael,Mathieu de Montmorency,"politician, minister, soldier, academy member",,MarÈchal de camp,duc,,,"Nobility, Military, Government, Elite",,,,,,,,Stael_Paris,,,,,Male,French,,,Paris,France,,,,,,,,,,,,66610110,,,,
1590,Stael,Antoine Barnave,,,,,,Political Economy,Government,,,,,,,,Stael_Paris,,,,,Male,French,,,Grenoble,France,Paris,France,,,,,,,,,,19692088,https://viaf.org/viaf/19692088/,,,
1591,Stael,"Alexandre-ThÈodore-Victor, comte de Lameth",,,,"comte, baron",,,"Military, Elite, Nobility",,,,,,,,Stael_Paris,,,,,Male,French,1756,1829,Paris,France,Paris,France,,,,,,,,,,41993594,,,,
1592,Stael,Madame Junot,,,,,,Letters_Literary,"Nobility, Elite",,,,,,,,Stael_Paris,,,,,Female,French,,,,,,,,,,,,,,,,56621157,https://viaf.org/viaf/56621157/,,,
1593,Stael,Charles Malo François Lameth,politician,,,,,,"Military, Elite, Court, Nobility",,,,,,,,Stael_Paris,,,,,Male,French,1757,1832,Paris,France,,France,,,,,,,,,,29642777,https://viaf.org/viaf/29642777/,,,
1594,Stael,François BarbÈ-Marbois,,,,,,"Letters_Literary, Political Economy",Government,Education,,,,,,,Stael_Paris,,,,,Male,French,1745,1837,Metz,,Paris,France,,,,,,,,,,9958036,https://viaf.org/viaf/9958036/,,,
1595,Stael,Garot,Singer,,,,,,,Artist,,,,,,,Stael_Paris,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1596,Stael,Barbara von Kr¸dener,Writer,,,,,,"Nobility, Elite",,,,,,,,Stael_Paris,,,,,Female,German,1764,1824,Riga,,Bilohirsk,,,,,,,,,,,,,,,
1597,Stael,Anne-Adrien-Pierre de Montmorency-Laval,,,,,,,"Government, Nobility, Elite",,,,,,,,Stael_Paris,,,,,Male,French,1768,1837,Paris,France,Paris,France,,,,,,,,,,281994258,,,,
1598,Stael,Gabriel-Marie LegouvÈ,,,,,,Letters_Literary,,Artist,,French Academy,,,,,Stael_Paris,,,,,Male,French,1764,1812,Paris,France,Paris,France,,,,,,,,,,22144686,https://viaf.org/viaf/22144686/,,,
1599,Stael,Michel-Louis-…tienne Regnaud de Saint-Jean d'AngÈly,,,,,,,"Government, Elite",Legal,,,,,,,Stael_Paris,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1600,Stael,Camille Jordan,"politician, writer, professor, academy member",,,,,,,,,,,,,,Stael_Paris,,,,,Male,French,1771,1821,Lyon,France,Paris,France,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/45/Camille_Jordan_%28politicien%29.png,64153583,http://viaf.org/viaf/64153583,,,
1601,Stael,François Andrieux,"man of letters, playwright",,,,,Letters_Literary,,"Legal, Cultural, Education",,French Academy,,,,,Stael_Paris,,Yes,,,Male,French,1759,,,France,,France,,,,,,,,,,2465625,https://viaf.org/viaf/2465625/,,,
1602,Stael,Dominique-Georges-FrÈdÈric Dufour de Pradt,"clergy, diplomat",,,,,Letters_Literary,"Nobility, Elite",,Catholic_Clergy,,,,,,Stael_Paris,,,,,Male,French,,,Allanche,,Auvergne,France,,,,,,,,,,54152922,https://viaf.org/viaf/54152922/,,,
1603,Stael,Joseph FouchÈ,,,,duc,,,"Government, Nobility, Elite",,,,,,,,Stael_Paris,,,,,Male,French,1759,1820,Le Pellerin,France,Trieste,Italy,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/01/Fouch%C3%A9_Joseph_Duke_of_Otranto.jpg,32060105,http://viaf.org/viaf/32060105,,,
1604,Stael,Joseph Bonaparte,monarch,monarch,,,,,"Elite, Government, Military, Court",,,,,,,,Stael_Paris,,,,,Male,French,1768,1844,"Corte, Haute-Corse",Corsica,Florence,Italy,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/25/King_Joseph_I_of_Spain.jpg,54244826,https://viaf.org/viaf/54244826,,,
1605,Stael,Antoine Destutt de Tracy,"philosopher, general, politician, academy member",,gÈnÈral,marquis,,,"Nobility, Elite, Military, Government",,,"French Academy, AcadÈmie des sciences morales et politiques",,,,,Stael_Paris,,,,,Male,French,1754,1836,Paris,France,Paris,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/cc/Destutt_de_Tracy.jpg,14781008,http://viaf.org/viaf/14781008,,,
1606,Stael,"Joseph Marie, baron de GÈrando",philosopher,,,,,Letters_Philosophical,"Nobility, Elite",,,,,,,,Stael_Paris,,,,,Male,French,1772,1842,Lyon,France,Paris,,,,,,,,,,,,,,,
1607,Stael,"Paul François Jean Nicolas, vicomte de Barras",,,,,,,"Nobility, Elite",,,,,,,,Stael_Paris,,,,,Male,French,1755,1829,Fox-Amphoux,France,TrocadÈro,,,,,,,,,,,,,,,
1608,Stael,Emmanuel Joseph Sieyès,"politician, writer, academy member",,,comte,,,"Government, Nobility",,Catholic_Clergy,"French Academy, AcadÈmie des sciences morales et politiques",,,,,Stael_Paris,,,,,Male,French,1746,1836,FrÈjus,France,Paris,France,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/59/Emmanuel_Joseph_Siey%C3%A8s_-_crop.jpg,59101071,http://viaf.org/viaf/59101071,,,
1609,Stael,Charles XIV John of Sweden,"monarch, military officer, academy member",,marÈchal de France,,,,"Government, Military, Court, Nobility",,,Royal Swedish Academy of Sciences,,,,,Stael_Paris,,,,,Male,French,1763,1844,"Pau, PyrÈnÈes-Atlantiques",France,Stockholm,Sweden,,,,,,,,,,,73959251,,,
1610,Stael,Murat,,,,,,,,,,,,,,,Stael_Paris,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1611,Stael,"Alexandre-ThÈodore-Victor, comte de Lameth","soldier, politician",,,comte,,,"Military, Elite, Nobility",,,,,,,,Stael_Paris,,Yes,,,Male,French,,1854,Paris,,Paris,,,,,,,,,,,69040219,https://viaf.org/viaf/69040219/,,,
1612,Stael,Jean-Paul Brissot de Warville,"journalist, revolutionary politician, writer",,,,,Letters,,,,American Academy of Arts and Sciences,,,,,Stael_Paris,,Yes,,,Male,French,,,,,,,,,,,,,,,,64002647,https://viaf.org/viaf/64002647/,,,
1613,Stael,Lucien Bonaparte,monarch,monarch,,,,,"Elite, Government, Military, Court",,,,,,,,Stael_Paris,,Yes,,,Male,French,1775,1840,Ajaccio,Corsica,Viterbo,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/93/Fabre_-_Lucien_Bonaparte.jpg,46869293,http://viaf.org/viaf/46869293,,,
1614,Stael,Juliette RÈcamier,"salonnière, hostess",,,,,Letters,Elite,,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Female,French,1777,1856,Lyon,France,Paris,France,,,,,,,,,,36967757,https://viaf.org/viaf/36967757/,,,
1615,Stael,Jean Charles LÈonard de Sismondi,"economist, writer",,,,,"Letters_Literary, Political Economy",Elite,,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,Swiss,1773,1842,Geneva,,Geneva,Switzerland,,,,,,,,,,95159682,https://viaf.org/viaf/95159682/,,,
1616,Stael,Prince Augustus Ferdinand of Prussia,,,,prince,,,"Nobility, Elite, Military, Court",,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,German,1730,1813,Berlin,,Berlin,Germany,,,,,,,,,,,,,,
1617,Stael,John Izard Middleton,"painter, draftsman",,,,,Letters_Antiquarian,Elite,"Artist, Architecture, Archaeology",,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,American,1785,1849,Charleston,United Stated,Paris,France,,,,,,,,,,62436006,http://viaf.org/viaf/62436006,,,
1618,Stael,Baron von Vogt,,,,baron,,,Nobility,,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,German?,,,,,,,,,,,,,,,,,,,,
1619,Stael,Baron Balk,,,,baron,,,Nobility,,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,German?,,,,,,,,,,,,,,,,,,,,
1620,Stael,Prince Tuffiakin,,,,prince,,,"Nobility, Elite, Court",,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,Russian?,,,,,,,,,,,,,,,,,,,,
1621,Stael,François Guizot,politician,,,,,"Political Economy, Letters_Literary","Elite, Government",,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,French,1787,1874,Nîmes,France,Saint-Ouen-le-Pin,France,,,,,,,,,,29600143,https://viaf.org/viaf/29600143/,,,
1622,Stael,Princess Dorothea of Courland,,,,princess,,,"Elite, Nobility, Court",,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Female,German,1793,1862,,,_aga_,,,,,,,,,,,,,,,
1623,Stael,Mme de Krudener,"salonnière, hostess",,,baronne,,,"Nobility, Elite",,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Female,Latvian,1764,1824,Riga,,,,,,,,,,,,,,,,,
1624,Stael,Viktor Kochubey,,,,,,,"Government, Elite",,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,Russian,1768,1834,Dykanka,Russia,Moscow,Russia,,,,,,,,,,,,,,
1625,Stael,Christian Friedrich Tieck,,,,,,,,"Artist, Education",,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,German,1776,1851,Berlin,Germany,Berlin,Germany,,,,,,,,,,54944003,https://viaf.org/viaf/54944003/,,,
1626,Stael,Zacharias Werner,,,,,,Letters_Literary,Government,"Artist, Cultural",Clergy,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,German,1768,1823,Kˆnigsberg,Germany,Vienna,Austria,,,,,,,,,,2565254,https://viaf.org/viaf/2565254/,,,
1627,Stael,Adam Oehlenschlˆger,"playwright, poet",,,,,Letters_Literary,,Cultural,,,,,,,"Stael_Paris, Stael_Coppet",,,,,Male,Danish,1779,1850,Vesterbro,,Copenhagen,Denmark,,,,,,,,,,27105324,https://viaf.org/viaf/27105324/,,,
1628,Stael,Auguste Wilhelm Schlegel,,,,,,Letters_Literary,Elite,,,,,,,,"Stael_Paris, Stael_Coppet, Stael_Coppet, Stael_Paris",,,,,Male,German,1767,1845,,,,,,,,,,,,,,59123443,https://viaf.org/viaf/59123443/,,,
1629,Stael,Alexander I of Russia,monarch,,,,,,"Nobility, Elite, Government",,,,,,,,Stael_Paris2,,,,,Male,Russian,1777,1825,Saint Petersburg,Russia,Taganrog,Russia,,,,,,,,,,,,,,
1630,Stael,"Arthur Wellesley, 1st Duke of Wellington","general, diplomat",,,duke,,,"Nobility, Elite, Government, Military",,,,,,,,Stael_Paris2,,,,,Male,English,1769,1852,Dublin,Ireland,Walmer,Germany,,,,,,,,,,2465308,https://viaf.org/viaf/2465308/,,,
1631,Stanislas,Louise-AdÈlaÔde de Bourbon-Conti La Roche-sur-Yon,"aristocrat, daughter of the Grand-Conti",,,,,,"Nobility, Elite",,,,,,,,Stanislas,,,,,Female,French,1696,1750,Paris,France,Paris,France,,,,,,,,,,,,,,
1632,Tencin,Matthew Prior,"diplomat,politician,poet,author",diplomat,,,,Letters_Literary,Government,Artist,,Royal Society,,,,,Tencin,,,,,Male,English,1664,1721,Middlesex,England,London,England, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/0/08/Matthew_Prior_by_Thomas_Hudson.jpg,68976517,http://viaf.org/68976517,5,13,18
1633,Tencin,Martin Folkes [ffolkes],"academy member,scientist,antiquarian",,,,,"Letters_Antiquarian, Sciences",,,,"French Academy, Royal Society",,,,,Tencin,,,,,Male,English,1690,1754,London,England,London,England, , , , , , , ,,,25477557,https://viaf.org/viaf/25477557/,0,0,0
1634,"Voltaire, Tencin","Philip Dormer Stanhope, 4th earl of Chesterfield","diplomat,politician",diplomat,,,,Letters,"Elite, Government",,,,,,,,Tencin,,,,,Male,English,1694,1773,,England,,, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/0/0a/Philip_Stanhope%2C_4th_Earl_of_Chesterfield.PNG,73862914,http://viaf.org/73862914,8,138,146
1635,"Voltaire, Tencin","Michel Celse Roger de Rabutin, comte de Bussy",churchman,,,comte,,,Nobility,Cultural,Catholic_Clergy,French Academy,Yes,,Yes,,Tencin,,,,,Male,French,1669,1736,,France,,, , ,Voltaire, , , , ,,,19671536,http://viaf.org/19671536,1,0,1
1636,Tencin,"Pierre GuÈrin, cardinal de Tencin","statesman,churchman",minister,,,cardinal,,"Elite, Nobility, Government",,Catholic_High-ranking officials,,,,,,Tencin,,,,,Male,French,1679,1758,,,,, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/0/05/Pierre-Paul_Gu%C3%A9rin_Cardinal_De_Tencin_%28archev%C3%AAque_de_Lyon%29.jpg,64134252,http://viaf.org/64134252,0,1,1
1637,"Voltaire, Tencin",Louis Racine,"poet,author",,,,,Letters_Literary,,,,"Academy of Inscriptions, Academy of La Rochelle, Academy of Lyon",Yes,,,,Tencin,,,,,Male,French,1692,1763,,France,,unknown, , ,Voltaire, , , , ,,,39387234,http://viaf.org/39387234,8,1,9
1638,Tencin,Jean François Antoine Astruc,judge,judge,,,,,Government,Legal,,,,,,,Tencin,,,,,Male,French,1695,1780,Labruguière,France,Labruguière,France, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/7/7d/Jean_Astruc_02.jpg,14869401,http://viaf.org/viaf/14869401/,0,0,0
1639,"Voltaire, Rousseau, Tencin",Nicolas Charles Joseph Trublet,academy member,,,,,Letters_Literary,,,Clergy,French Academy,Yes,,Yes,,Tencin,,,,,Male,French,1697,1770,Saint-Malo,France,Saint-Malo,France, , ,Voltaire,Rousseau, , , ,,,29634573,http://viaf.org/29634573,7,29,36
1640,"Voltaire, Tencin","Louise Julie de Mailly-Nesle, comtesse de Mailly","mistress,aristocrat",,,comtesse,,Letters,"Court, Nobility, Elite",,,,,,,,Tencin,,,,,Female,French,1710,1751,,France,Paris,France, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/c/c7/Portrait_of_a_Lady%2C_said_to_be_Louise_Julie_de_Nesle%2C_Comtesse_de_Mailly_by_Alexis_Grimou.jpg,43415328,http://viaf.org/viaf/43415328/,1,0,1
1641,"Voltaire, Rousseau, Tencin","Jeanne Antoinette Le Normant d'Etioles, marquise de Pompadour",mistress,,,marquise,,,"Elite, Court, Government, Nobility",,,,,,,,Tencin,,,,,Female,French,1721,1764,Paris,France,Versailles,France, , ,Voltaire,Rousseau, , , ,,upload.wikimedia.org/wikipedia/commons/thumb/7/70/Carle_Vanloo%2C_La_Marquise_de_Pompadour_en_jardini%C3%A8re_%28vers_1754%E2%80%931755%29.jpg/220px-Carle_Vanloo%2C_La_Marquise_de_Pompadour_en_jardini%C3%A8re_%28vers_1754%E2%80%931755%29.jpg,56628259,http://viaf.org/56628259,10,11,21
1642,Tencin,"Charles RenÈ Dominique Sochet, Chevalier Destouches",writer,,,chevalier,,,Military,Maritime,,,,,,,Tencin_Honore,,,,,Male,French,1727,1794,,,,,,,,,,,,,,26272115,https://viaf.org/viaf/26272115/,,,
1643,Tencin,comte de NocÈ,"aristocrat, best friend of the Regent",,,comte,,,"Nobility, Elite, Court",,,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1644,Tencin,Mme du Tort,"aristocrat, sister of the comte de NocÈ",,,,,,"Nobility, Elite",,,,,,,,Tencin_Honore,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1645,Tencin,"John Dalrymple, 2nd Earl of Stair","aristocrat, field marshal, diplomat",,field marshal,earl,,,"Military, Nobility, Elite",,,,,,,,Tencin_Honore,,,,,Male,Scottish,,,,,,,,,,,,,,,,23193709,https://viaf.org/viaf/23193709/,,,
1646,Tencin,Luke Schaub,diplomat,,,"chevalier, Sir",,,"Government, Nobility, Elite",,,,,,,,Tencin_Honore,,,,,Male,English,1690,1758,Basel,Switzerland,London,England,,,,,,,,,,51585949,https://viaf.org/viaf/51585949/,,,
1647,Tencin,comte Hoym,aristocrat,,,comte,,,Nobility,,,,,,,,Tencin_Honore,,,,,Male,?,,,,,,,,,,,,,,,,,,,,
1648,Tencin,Joseph-François DuchÈ de Vancy,"playwright, librettist",,,,,Letters_Literary,"Court, Nobility, Elite",Cultural,,Academy of Inscriptions,,,,,Tencin_Honore,,,,,Male,French,1668,1704,Paris,France,,,,,,,,,,,,51699771,https://viaf.org/viaf/51699771/,,,
1649,Tencin,Mme de GrÙlÈe,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Tencin_Honore,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1650,Tencin,Jean-Louis de Tencin,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1651,Tencin,abbÈ Veyret,"clergy, aumÙnier de M. l'archevêque ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d'Embrun""",,abbÈ,,Catholic_Clergy,,,,,Tencin_Honore,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,Tencin,abbÈ Gaillande (Gayrande),"clergy, professor at the Sorbonne",,,,abbÈ,,,Education,Catholic_Clergy,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1653,Tencin,Mme d'Augny,aristocrat,,,,,,Nobility,,,,,,,,"Tencin_Honore, Tencin_Vivienne",,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1654,Tencin,comte de la Mothe,aristocrat,,,comte,,,Nobility,,,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1655,Tencin,M. MÈgret,avocat gÈnÈral de la Cour des Àydes,,,,,,,Legal,,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1656,Tencin,abbÈ de La Motte,clergyman,,,,abbÈ,,,,Catholic_Clergy,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1657,Tencin,abbÈ de Fontenay,clergyman,,,,abbÈ,,,,Catholic_Clergy,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1658,Tencin,M. Dessouillets,"tax administrator, receveur gÈnÈral des finances de Soissons",,,,,,Government,,,,,,,,Tencin_Honore,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1659,Tencin,M. le prÈsident Ferriol,politician,,,comte,,,"Nobility, Government, Elite",,,,,,,,Tencin_Honore,,,,,Male,French,1653,1737,,,,,,,,,,,,,,,,,,
1660,Tencin,M. le prÈsident Tencin,politician,,,seigneur,,,"Nobility, Government, Elite",,,,,,,,Tencin_Honore,,,,,Male,French,1641,1705,Grenoble,France,,,,,,,,,,,,,,,,
1661,"Tencin, Quinault",Claude Gros de Boze,aristocrat,,,,,Letters_Antiquarian,"Nobility, Elite",Cultural,,"French Academy, Royal Society, Academy of Inscriptions",,,,,"Tencin_Vivienne, Quinault",,,,,Male,French,1680,1753,,,,,,,,,,,,,,54186411,https://viaf.org/viaf/54186411/,,,
1662,Tencin,Gabriel Girard,clergy,,,,abbÈ,"Letters_Literary, Letters_Philosophical",Court,,Catholic_Clergy,French Academy,,,,,Tencin_Vivienne,,,,,Male,French,1677,1748,Montferrand,France,Montferrand,France,,,,,,,,,,,,,,
1663,"Tencin, Lambert",Jean-Baptiste de Mirabaud,"writer, academy member",,,,,"Letters_Literary, Letters_Philosophical","Nobility, Elite",Education,,French Academy,,,,,"Tencin_Vivienne, Lambert_Nevers",,,,,Male,French,,,Paris,France,Paris,France,,,,,,,,,,54151582,https://viaf.org/viaf/54151582/,,,
1664,"Tencin, Lambert",Houdard de La Motte,,,,,,"Letters_Literary, Letters_Philosophical","Nobility, Elite",Cultural,,French Academy,,,,,"Tencin_Vivienne, Lambert_Nevers, Sceaux",,,,,Male,French,,,Paris,France,Paris,France,,,,,,,,,,24611020,https://viaf.org/viaf/24611020/,,,
1665,"Voltaire, D'Alembert, Rousseau, Encyclopedistes, Tencin, Graffigny",ThÈodore Tronchin,"physician,doctor",,,,,Sciences_Medicine,Elite,Medical,,"AcadÈmie royale de chirurgie de Paris, AcadÈmie des sciences, Royal Swedish Academy of Sciences, Royal Society",,,,,"Tencin, Graffigny_dEnfer",,,,,Male,Swiss,1709,1781,Geneva,Switzerland,Paris,France, , ,Voltaire,Rousseau,D'Alembert, , ,,http://upload.wikimedia.org/wikipedia/commons/8/8e/DrTheodoreTronchin.jpg,52000852,http://viaf.org/52000852,112,58,170
1666,"Voltaire, Tencin, Epinay, Holbach",Bernard Joseph Saurin,"lawyer,academy member,playwright",,,,,Letters_Literary,Elite,"Legal, Artist, Cultural",,French Academy,Yes,,Yes,,"Tencin, Epinay, Holbach",,,,,Male,French,1706,1781,Paris,France,Paris,France, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/5/52/Bernard-Joseph_Saurin.jpg/300px-Bernard-Joseph_Saurin.jpg,17233244,http://viaf.org/17233244,21,7,28
1667,"Rousseau, Tencin","Victor Riqueti, marquis de Mirabeau","economist,aristocrat",,,marquis,,Political Economy,"Nobility, Elite",,,Academy of La Rochelle,,,Yes,Yes,Tencin,Yes,,,,Male,French,1715,1789,Pertuis,France,Argenteuil,France, , , ,Rousseau, , , ,,upload.wikimedia.org/wikipedia/commons/thumb/8/81/Mirabeau_p%C3%A8re.jpg/220px-Mirabeau_p%C3%A8re.jpg,27076884,http://viaf.org/27076884,20,26,46
